Plant url,Common name,Common Name - MBG,Botanical name,Botanical Name - MBG,Type,Family,Native range,Zone,Zone low,Zone high,Height,Height low,Height high,Unit,Spread,Spread low,Spread high,Unit,Bloom Time,Bloom Description,Sun,Water,Maintenance,Suggested Use,Flower,Attracts,Fruit,Leaf,Other,Tolerate,Culture,Noteworthy characteristics,Problems,Garden uses,Hummingbirds,Butterflies,Birds,Erosion,Rabbit,Black Walnut,Drought,Clay Soil,Deer,Dry Soil,Shallow-Rocky Soil,Heavy Shade,Wet Soil,Air Pollution
http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=282938&isprofile=1&basic=Fraxinus+pennsylvanica,0,green ash ,Fraxinus pennsylvanica,Fraxinus pennsylvanica,Tree,Oleaceae,North America,3 to 9,3,9,50.00 to 70.00 feet,50,70,feet,35.00 to 50.00 feet,35,50,feet,April to May,Purple,Full sun,Medium,Medium," Shade Tree, Street Tree",,Birds,,,," Deer, Wet Soil, Air Pollution","
Culture
Easily grown in average, medium wet, well-drained soils in full sun.  Prefers consistently moist, humusy loams, but established trees demonstrate adaptibility to a wide range of soils and growing conditions.  Female trees produce abundant seed crops in some years, and may freely self-seed.
","
Noteworthy Characteristics
Fraxinus pennsylvanica, commonly called green ash, has the largest growing range of any of the native ashes, extending from Nova Scotia to Alberta south to Florida and Texas.  This is a lowland species that is commonly found throughout the State of Missouri in low woods, floodplains and along streams, ponds and sloughs (Steyermark). It is a medium sized tree, typically growing 50-70’ tall.  Young trees are pyramidal in shape, gradually maturing to a more rounded but usually irregular crown.  Green ash is similar in appearance to white ash (see Fraxinus americana), except, inter alia, (a) flowers appear after the foliage emerges, (b) leaflet undersides are green, (c) leaflets are toothed from midleaf to tip and (d) leaflet stalks are winged.  Green ash is primarily dioecious (separate male and female trees).  Clusters of apetalous purplish male and female flowers appear on separate trees in April-May after the foliage emerges.  Fertilized female flowers give way to drooping clusters of winged samaras (to 2” long) that ripen in fall and may persist on the tree throughout winter.  Features odd-pinnate compound leaves, each with 5-9 leaflets. Oval to oblong-lanceolate leaflets (3-4” long) are medium green above and below.  Foliage turns yellow in fall, with the quality of the fall color often varying considerably from year to year.  Gray-brown bark develops distinctive diamond-shaped ridging on mature trees.   As with white ash, the wood of green ash is commercially used for a variety of products including tool handles, oars, garden furniture and sports equipment.Genus name is the classical Latin name for ash trees.Specific epithet means of Pennsylvania.
","
Problems
Emerald ash borer is native to Asia.  It was first discovered in the U.S. (southeastern Michigan) in 2002.  It has now spread to a number of additional states in the northeast and upper Midwest, and is expected to continue spreading.  Emerald ash borer will typically kill an ash tree within 3-5 years after infestation.  Once infestation occurs, it is very difficult to eradicate this pest which feeds under the bark and bores into wood.  This borer now constitutes a serious threat to all species of ash in North America.  Green ash trees are generally susceptible to a number of additional insect problems including ash borer, lilac borer, carpenter worm, oyster shell scale, leaf miners, fall webworms, ash sawflies and ash leaf curl aphid.  Potential disease problems include fungal leaf spots, powdery mildew, rust, anthracnose, cankers and ash yellows.  General ash decline is also a concern.  Brittle branches are susceptible to damage from high winds and snow/ice.
","
Garden Uses
Planting new green ash trees is no longer recommended given the susceptibility of this tree to the emerald ash borer.  Ash trees have typically been used over time in a variety of applications including shade tree, street tree or lawn tree.
",,,,,,,,,,,,,,
http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=282939&isprofile=1&basic=Fraxinus+profunda,0,pumpkin ash ,Fraxinus profunda,Fraxinus profunda,Tree,Oleaceae,Eastern United States,5 to 9,5,9,60.00 to 80.00 feet,60,80,feet,30.00 to 50.00 feet,30,50,feet,April to May,Green,Full sun,Medium to wet,Medium,Rain Garden,Insignificant,,,Good Fall,," Deer, Clay Soil","
Culture
Best grown in consistently moist to wet loams (clay or sandy) in full sun to light shade.  No tolerance for dryish soils.  This is a large tree that needs a large space.
","
Noteworthy Characteristics
Fraxinus profunda, commonly called pumpkin ash, is a large deciduous tree with a narrow open crown that matures over time to 60-80’ (less frequently to 125’) tall.  Although native in scattered populations from New York to Missouri south to Florida and Louisiana, pumpkin ash is most often found growing in moist to wet locations in swamps, floodplains, wet bottomlands, river valleys and low areas, especially along the Mississippi and Ohio Rivers from southern Indiana south to central Arkansas and on the southeastern coastal plain from southern Virginia to the Florida panhandle.  In Missouri, it is native to swampy lowland areas in the far southeastern corner of the state (Steyermark).  It is often seen growing in the same areas as bald cypress, swamp cottonwood and water tupelo.  In its wettest locations, particularly in sites where standing water remains well into the growing season, the trunk of this tree becomes swollen or buttressed (often pumpkin-shaped as the common name suggests) at the base in a manner somewhat reminiscent of bald cypress (see Taxodium distichum).  Pumpkin ash features large compound leaves (to 9-18” long), each with 7-9 elliptic to lanceolate leaflets that are yellowish-green to green above and pale-hairy beneath.  Leaves turn bronze to purple red in fall.  Pumpkin ash is primarily dioecious (separate male and female trees), with ornamentally insignificant greenish male and female flowers appearing in April-May.  On female trees, fruits (winged samaras to 3” long) mature in August-October in drooping clusters.  

Fraxinus profunda and Fraxinus tomentosa are synonymous.Genus name is the classical Latin name for ash trees.
","
Problems
Emerald ash borer is native to Asia.  It was first discovered in the U. S. (southeastern Michigan) in 2002.  It has now spread to a number of additional states in the northeast and upper Midwest, and is expected to continue spreading.  Emerald ash borer will typically kill an ash tree within 3-5 years after infestation.  Once infestation occurs, it is very difficult to eradicate this pest which feeds under the bark and bores into wood.  This borer now constitutes a serious threat to all species of ash in North America.  Pumpkin ash trees are generally susceptible to a number of additional insect problems including ash borer, lilac borer, carpenter worm, oyster shell scale, leaf miners, fall webworms, ash sawflies and ash leaf curl aphid.  Potential disease problems include fungal leaf spots, powdery mildew, rust, anthracnose, cankers and ash yellows.  General ash decline is also a concern.  Brittle branches are susceptible to damage from high winds and snow/ice.
","
Garden Uses
Planting new pumpkin ash trees is no longer recommended given the susceptibility of this tree to the emerald ash borer.  It has not been commonly planted as an ornamental landscape tree.  It grows well in wet soils.
",,,,,,,,,,,,,,
http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=282940&isprofile=1&basic=Fraxinus+quadrangulata,0,blue ash ,Fraxinus quadrangulata,Fraxinus quadrangulata,Tree,Oleaceae,North America,4 to 7,4,7,50.00 to 75.00 feet,50,75,feet,35.00 to 60.00 feet,35,60,feet,April to May,Purple,Full sun,Dry to medium,Medium," Shade Tree, Street Tree",Insignificant,Birds,,,," Deer, Drought","
Culture
Easily grown in average, dry to medium wet, well-drained soils in full sun.  Prefers consistently moist, humusy loams, but is generally considered to be one of the best of the ashes for dry sites.
","
Noteworthy Characteristics
Fraxinus quadrangulata, commonly called blue ash, is native from Michigan south to Arkansas and Tennessee. In Missouri, it typically occurs in dry rocky woodlands, limestone glades and limestone bluffs in the Ozark region of the State (Steyermark).  Early Americans made a blue dye from the inner bark, hence the common name.  Corky-winged young twigs are distinctively four-sided, thus giving rise to another common name of winged ash.  This is an upland species that typically grows 50-75’ tall with a narrow, irregularly rounded crown.  Clusters of apetalous bisexual purplish flowers appear in April-May with the foliage.  Flowers give way to drooping clusters of winged samaras (to 2” long) that ripen in fall and may persist on the tree throughout winter.  Features odd-pinnate compound leaves, each with 7-11 lance-shaped, dark green leaflets (4-5” long).  Leaves turn pale and usually dull yellow in fall.  Grayish bark on mature trees separates into irregular plates. As with white ash, the wood of blue ash is commercially used for a variety of products including tool handles and furniture.Genus name is the classical Latin name for ash trees.Specific epithet means four-angled in reference to the unique four-sided twigs.
","
Problems
Emerald ash borer is native to Asia.  It was first discovered in the U. S. (southeastern Michigan) in 2002.  It has now spread to a number of additional states in the northeast and upper Midwest, and is expected to continue spreading.  Emerald ash borer will typically kill an ash tree within 3-5 years after infestation.  Once infestation occurs, it is very difficult to eradicate this pest which feeds under the bark and bores into wood.  This borer now constitutes a serious threat to all species of ash in North America.  Blue ash trees are generally susceptible to a number of additional insect problems including ash borer, lilac borer, carpenter worm, oyster shell scale, leaf miners, fall webworms, ash sawflies and ash leaf curl aphid.  Potential disease problems include fungal leaf spots, powdery mildew, rust, anthracnose, cankers and ash yellows.  General ash decline is also a concern.  Brittle branches are susceptible to damage from high winds and snow/ice.
","
Garden Uses
Planting new green ash trees is no longer recommended given the susceptibility of this tree to the emerald ash borer.  Ash trees have typically been used over time in a variety of applications including shade tree, street tree or lawn tree.
",,,,,,,,,,,,,,
Not found,0,0,Fraxinus uhdei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Fraxinus velutina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Freesia alba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Freesia corymbosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Freesia laxa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=287267&isprofile=1&basic=Fremontodendron+californicum,0,California flannelbush ,Fremontodendron californicum,Fremontodendron californicum,Broadleaf evergreen,Malvaceae," California, western Arizona, northern Baja California",8 to 10,8,10,8.00 to 18.00 feet,8,18,feet,6.00 to 10.00 feet,6,10,feet,May to June,Yellow,Full sun,Dry to medium,Medium,,Showy,Butterflies,Showy,Evergreen,Winter Interest," Drought, Dry Soil, Shallow-Rocky Soil","
Culture
Winter hardy to USDA zones 6-10.   This is a vigorous but sometimes short-lived flowering shrub/tree that grows well in dry Mediterranean-type climates.  In winter, it will tolerate temperatures down to (15 degrees F.)   Best performance occurs in sheltered positions in full sun in a dry summer climate in gravelly, poor-to-average, sharply well-drained soils.  Appreciates some light shade at the heat of the day.  Rich soils often produce excess foliage rather than better flowering.  Excellent drought tolerance.  Water sparingly.  Poorly-drained soils (such as heavy clays) and excess soil moisture (from rain or supplemental human water applications) often lead to root rot which is typically fatal.  Shrubs have shallow, wide-spreading roots.  Young plants should be staked to prevent uprooting from strong winds.  Tolerant of pruning to control size and shape.  Propagate by cuttings.
","
Noteworthy Characteristics
Fremontodendron californicum, commonly called California flannelbush, is a fast-growing, often irregularly shaped, broadleaf evergreen shrub or small tree that typically grows to 8-18’ tall and to 6-10’ wide but sometimes will rise to as much as 30’ tall.  Regardless of potential height, it can be pruned regularly to 10' tall.  It is primarily native to California, where it is principally found in chaparral, open woodlands, dry slopes and foothills of 2000’ to 6500’ in elevation, with some additional scattered populations located in northern Baja California and the mountains of western and central Arizona.  In California, it appears to be most comfortable growing in the dry rocky slopes of the eastern Sierras, although it may grow slightly taller on the western slopes of the Sierras. It was reportedly discovered by explorer John C. Fremont (1813-1890) growing near Sacramento in 1846.

Key features of this shrub/tree include (a) a spectacular late spring to early summer bloom of large open saucer-shaped bright yellow flowers (to 3"" across), each containing 5 showy petal-like sepals that develop orange/rusty tints with age, (b) leathery, usually 3-lobed (but sometimes unlobed) leaves (to 4” long) which are dull green above and pubescent grayish-white below, (c) persistent, conical, post-flowering seed capsules covered with bristly rust-colored hairs, (d) the furry indumentum of stellar hairs found on leaves, stems and seed capsules is purportedly reminiscent of flannel (hence the common name of flannelbush), but physical contact with the hairs can be very irritating to the skin of some people, often causing contact dermatitis and ocular irritation.Genus name honors Major-General John Charles Fremont (1813-1890) who made four hazardous journeys exploring the Far West of the United States between 1842 and 1848.Specific epithet is in reference to the state of California being the primary native territory.
","
Problems
Root rot or crown rot diseases from too much moisture often result in premature death for this shrub.
","
Garden Uses
Sunny areas with dry soils in summer.  Accent.  Informal hedge.  Native plant gardens.  Against south-facing walls near the northern edge of its growing range.  Grow this shrub against a warm south-facing wall in the northern parts of its growing range.
",,,,,,,,,,,,,,
Not found,0,0,Fremontodendron decumbens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Fremontodendron mexicanum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Freycinetia arborea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Freycinetia mariannensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Freycinetia ponapensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Freycinetia reineckei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Freycinetia storckii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Freycinetia villalobosii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Friesodielsia obovata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Fritillaria affinis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Fritillaria agrestis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Fritillaria atropurpurea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Fritillaria biflora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
